 id ; data_inversa ; dia_semana ; horario ; uf ; br ; km ; municipio ; causa_acidente ; tipo_acidente ; classificacao_acidente ; fase_dia ; sentido_via ; condicao_metereologica ; tipo_pista ; tracado_via ; uso_solo ; pessoas ; mortos ; feridos_leves ; feridos_graves ; ilesos ; ignorados ; feridos ; veiculos ; latitude ; longitude ; regional ; delegacia ; uop 
502156;2023-01-30; segunda-feira ; 13:00:00 ; BA ;116;875; VITORIA DA CONQUISTA ; Velocidade Incompatível ; Colisão lateral mesmo sentido ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Sol ; Simples ; Não Informado ; Não ;2;0;1;0;1;0;1;2;-15,16992312;-41,06280781; SPRF-BA ; DEL08-BA ; UOP03-DEL08-BA 
502162;2023-01-30; segunda-feira ; 13:20:00 ; PR ;277;504,2; DIAMANTE DO SUL ; Velocidade Incompatível ; Tombamento ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Céu Claro ; Simples ; Não Informado ; Não ;1;0;1;0;0;0;1;1;-25,14324156;-52,70593386; SPRF-PR ; DEL04-PR ; UOP05-DEL04-PR 
502164;2023-01-30; segunda-feira ; 13:20:00 ; SC ;282;524,7; XAXIM ; Mal súbito do condutor ; Colisão lateral mesmo sentido ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Nublado ; Simples ; Curva ; Sim ;2;0;1;0;1;0;1;2;-26,9644;-52,564536; SPRF-SC ; DEL07-SC ; UOP01-DEL07-SC 
502165;2023-01-30; segunda-feira ; 14:08:00 ; DF ;20;16; BRASILIA ; Reação tardia ou ineficiente do condutor ; Colisão lateral mesmo sentido ; Sem Vítimas ; Pleno dia ; Crescente ; Céu Claro ; Dupla ; Não Informado ; Sim ;2;0;0;0;1;1;0;2;-15,630189;-47,733288; SPRF-DF ; DEL02-DF ; UOP01-DEL02-DF 
502170;2023-01-30; segunda-feira ; 14:50:00 ; MG ;365;776; ITUIUTABA ; Ausência de reação do condutor ; Colisão frontal ; Com Vítimas Fatais ; Pleno dia ; Decrescente ; Nublado ; Simples ; Reta ; Não ;2;1;0;0;1;0;0;2;-18,95872561;-49,67756598; SPRF-MG ; DEL15-MG ; UOP03-DEL15-MG 
502185;2023-01-18; quarta-feira ; 16:50:00 ; MG ;40;463; SETE LAGOAS ; Acumulo de água sobre o pavimento ; Saída de leito carroçável ; Sem Vítimas ; Pleno dia ; Crescente ; Chuva ; Dupla ; Não Informado ; Não ;2;0;0;0;2;0;0;1;-19,42224803;-44,33870213; SPRF-MG ; DEL02-MG ; UOP01-DEL02-MG 
502186;2023-01-30; segunda-feira ; 16:45:00 ; MG ;365;749; ITUIUTABA ; Acumulo de água sobre o pavimento ; Saída de leito carroçável ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Chuva ; Simples ; Não Informado ; Não ;1;0;1;0;0;0;1;1;-18,93793339;-49,43876589; SPRF-MG ; DEL15-MG ; UOP03-DEL15-MG 
502187;2023-01-30; segunda-feira ; 14:00:00 ; RJ ;354;15,9; RESENDE ; Velocidade Incompatível ; Tombamento ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Nublado ; Simples ; Não Informado ; Não ;1;0;0;1;0;0;1;1;-22,445492;-44,728962; SPRF-RJ ; DEL07-RJ ; UOP02-DEL07-RJ 
502194;2023-01-30; segunda-feira ; 14:40:00 ; TO ;153;252; COLINAS DO TOCANTINS ; Acesso irregular ; Tombamento ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Simples ; Reta ; Não ;3;0;2;0;0;1;2;2;-8,09852503;-48,46791884; SPRF-TO ; DEL02-TO ; UOP02-DEL02-TO 
502197;2023-01-30; segunda-feira ; 17:15:00 ; PR ;277;254,8; IRATI ; Reação tardia ou ineficiente do condutor ; Saída de leito carroçável ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Garoa/Chuvisco ; Simples ; Reta ; Não ;2;0;1;0;1;0;1;2;-25,44185051;-50,68868994; SPRF-PR ; DEL08-PR ; UOP02-DEL08-PR 
502198;2023-01-30; segunda-feira ; 17:25:00 ; PR ;476;160; ARAUCARIA ; Transitar na contramão ; Saída de leito carroçável ; Com Vítimas Fatais ; Anoitecer ; Crescente ; Céu Claro ; Simples ; Reta ; Sim ;4;2;0;0;1;1;0;3;-25,619013;-49,440125; SPRF-PR ; DEL01-PR ; UAP06-DEL01-PR 
502204;2023-01-30; segunda-feira ; 15:10:00 ; MG ;116;605,7; SAO JOAO DO MANHUACU ; Ausência de reação do condutor ; Colisão traseira ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Simples ; Reta ; Não ;3;0;2;0;1;0;2;2;-20,3699701;-42,14797234; SPRF-MG ; DEL06-MG ; UOP03-DEL06-MG 
502211;2023-01-30; segunda-feira ; 18:45:00 ; ES ;393;14,7; MUQUI ; Acumulo de areia ou detritos sobre o pavimento ; Colisão frontal ; Com Vítimas Fatais ; Anoitecer ; Crescente ; Céu Claro ; Simples ; Reta ; Não ;2;1;0;0;0;1;0;2;-20,8762707;-41,2655823; SPRF-ES ; DEL03-ES ; UOP02-DEL03-ES 
502227;2023-01-25; quarta-feira ; 05:30:00 ; MA ;222;555; BOM JESUS DAS SELVAS ; Acesso irregular ; Colisão traseira ; Com Vítimas Feridas ; Amanhecer ; Crescente ; Nublado ; Simples ; Reta ; Não ;3;0;0;1;1;1;1;2;-4,38133088;-46,65062612; SPRF-MA ; DEL04-MA ; UOP03-DEL04-MA 
502230;2023-01-30; segunda-feira ; 17:15:00 ; PR ;376;307; MAUA DA SERRA ; Velocidade Incompatível ; Tombamento ; Com Vítimas Feridas ; Anoitecer ; Crescente ; Nublado ; Dupla ; Curva ; Não ;1;0;1;0;0;0;1;1;-23,94468403;-51,12359047; SPRF-PR ; DEL07-PR ; UOP02-DEL07-PR 
502235;2023-01-30; segunda-feira ; 20:00:00 ; MS ;163;84; ITAQUIRAI ; Condutor deixou de manter distância do veículo da frente ; Colisão traseira ; Com Vítimas Feridas ; Plena Noite ; Decrescente ; Nublado ; Simples ; Não Informado ; Não ;2;0;1;0;1;0;1;2;-23,42380201;-54,20709108; SPRF-MS ; DEL09-MS ; UOP01-DEL09-MS 
502242;2023-01-30; segunda-feira ; 16:45:00 ; MS ;262;2; TRES LAGOAS ; Velocidade Incompatível ; Tombamento ; Sem Vítimas ; Pleno dia ; Decrescente ; Nublado ; Simples ; Rotatória ; Sim ;1;0;0;0;1;0;0;1;-20,78925764;-51,64059162; SPRF-MS ; DEL07-MS ; UOP01-DEL07-MS 
502243;2023-01-30; segunda-feira ; 13:10:00 ; MG ;116;562,9; MANHUACU ; Reação tardia ou ineficiente do condutor ; Colisão lateral mesmo sentido ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Simples ; Não Informado ; Não ;4;0;1;0;3;0;1;4;-20,04682025;-42,17884094; SPRF-MG ; DEL06-MG ; UOP03-DEL06-MG 
502244;2023-01-30; segunda-feira ; 20:50:00 ; SE ;101;179; UMBAUBA ; Ausência de reação do condutor ; Tombamento ; Com Vítimas Feridas ; Plena Noite ; Crescente ; Céu Claro ; Simples ; Curva ; Não ;1;0;1;0;0;0;1;1;-11,36791417;-37,63159909; SPRF-SE ; DEL02-SE ; UOP03-DEL02-SE 
502247;2023-01-30; segunda-feira ; 18:40:00 ; PI ;407;457; JAICOS ; Ausência de reação do condutor ; Saída de leito carroçável ; Com Vítimas Feridas ; Plena Noite ; Decrescente ; Céu Claro ; Simples ; Não Informado ; Não ;2;0;1;1;0;0;2;1;-7,28080358;-41,20240259; SPRF-PI ; DEL04-PI ; UOP01-DEL04-PI 
502251;2023-01-30; segunda-feira ; 23:40:00 ; SC ;101;135; BALNEARIO CAMBORIU ; Acessar a via sem observar a presença dos outros veículos ; Colisão traseira ; Com Vítimas Feridas ; Plena Noite ; Crescente ; Céu Claro ; Dupla ; Reta ; Sim ;2;0;1;0;1;0;1;2;-27,0050108;-48,62677494; SPRF-SC ; DEL04-SC ; UOP03-DEL04-SC 
502253;2023-01-30; segunda-feira ; 22:12:00 ; SC ;282;357,6; CAMPOS NOVOS ; Transitar na contramão ; Colisão frontal ; Com Vítimas Feridas ; Plena Noite ; Crescente ; Céu Claro ; Simples ; Não Informado ; Não ;4;0;0;1;3;0;1;2;-27,336381;-51,344341; SPRF-SC ; DEL07-SC ; UOP05-DEL07-SC 
502254;2023-01-31; terça-feira ; 00:30:00 ; ES ;101;299,7; VIANA ; Reação tardia ou ineficiente do condutor ; Queda de ocupante de veículo ; Com Vítimas Fatais ; Plena Noite ; Decrescente ; Céu Claro ; Múltipla ; Não Informado ; Sim ;3;1;0;0;0;2;0;2;-20,357651;-40,428128; SPRF-ES ; DEL01-ES ; UOP01-DEL01-ES 
502255;2023-01-30; segunda-feira ; 22:00:00 ; MG ;262;713,2; ARAXA ; Transitar na contramão ; Colisão lateral sentido oposto ; Com Vítimas Feridas ; Plena Noite ; Crescente ; Céu Claro ; Simples ; Reta ; Não ;6;0;2;0;4;0;2;2;-19,61333921;-47,16799101; SPRF-MG ; DEL08-MG ; UOP01-DEL08-MG 
502256;2023-01-30; segunda-feira ; 23:50:00 ; SC ;116;180,3; SAO CRISTOVAO DO SUL ; Transitar na contramão ; Colisão frontal ; Com Vítimas Fatais ; Plena Noite ; Crescente ; Nublado ; Simples ; Reta ; Sim ;3;1;0;0;1;1;0;2;-27,27041426;-50,44097161; SPRF-SC ; DEL05-SC ; UOP03-DEL05-SC 
502257;2023-01-31; terça-feira ; 00:05:00 ; RS ;285;380; SALDANHA MARINHO ; Condutor deixou de manter distância do veículo da frente ; Colisão traseira ; Com Vítimas Feridas ; Plena Noite ; Decrescente ; Chuva ; Simples ; Reta ; Não ;2;0;1;0;1;0;1;2;-28,426985;-53,15461; SPRF-RS ; DEL10-RS ; UOP02-DEL10-RS 
502261;2023-01-31; terça-feira ; 02:25:00 ; RS ;470;180,3; VERANOPOLIS ; Ausência de reação do condutor ; Saída de leito carroçável ; Com Vítimas Feridas ; Plena Noite ; Decrescente ; Nublado ; Simples ; Não Informado ; Não ;1;0;1;0;0;0;1;1;-28,95379902;-51,5604794; SPRF-RS ; DEL06-RS ; UOP02-DEL06-RS 
502266;2023-01-31; terça-feira ; 05:00:00 ; PR ;277;569,2; CASCAVEL ; Transitar na contramão ; Colisão frontal ; Com Vítimas Feridas ; Plena Noite ; Crescente ; Nevoeiro/Neblina ; Simples ; Curva ; Não ;2;0;1;1;0;0;2;2;-25,02498709;-53,27677113; SPRF-PR ; DEL04-PR ; UOP01-DEL04-PR 
502268;2023-01-31; terça-feira ; 05:40:00 ; MG ;381;484,7; BETIM ; Manobra de mudança de faixa ; Colisão lateral sentido oposto ; Com Vítimas Feridas ; Amanhecer ; Crescente ; Céu Claro ; Dupla ; Não Informado ; Não ;2;0;1;0;1;0;1;2;-19,95547679;-44,11408246; SPRF-MG ; DEL01-MG ; UOP03-DEL01-MG 
502270;2023-01-30; segunda-feira ; 19:30:00 ; MT ;70;0; BARRA DO GARCAS ; Reação tardia ou ineficiente do condutor ; Saída de leito carroçável ; Sem Vítimas ; Plena Noite ; Crescente ; Céu Claro ; Simples ; Reta ; Não ;1;0;0;0;1;0;0;1;-15,893;-52,2599; SPRF-MT ; DEL05-MT ; UOP02-DEL05-MT 
502272;2023-01-31; terça-feira ; 06:00:00 ; AL ;104;8,6; SAO JOSE DA LAJE ; Problema com o freio ; Capotamento ; Com Vítimas Feridas ; Amanhecer ; Crescente ; Céu Claro ; Simples ; Não Informado ; Não ;1;0;0;1;0;0;1;1;-8,96386265;-36,02023815; SPRF-AL ; DEL01-AL ; UOP02-DEL01-AL 
502283;2023-01-31; terça-feira ; 08:00:00 ; MT ;70;84,3; GENERAL CARNEIRO ; Ausência de reação do condutor ; Tombamento ; Sem Vítimas ; Pleno dia ; Decrescente ; Céu Claro ; Simples ; Curva ; Não ;1;0;0;0;1;0;0;1;-15,62211981;-52,83378091; SPRF-MT ; DEL07-MT ; UOP01-DEL07-MT 
502284;2023-01-31; terça-feira ; 06:40:00 ; MS ;163;476; CAMPO GRANDE ; Reação tardia ou ineficiente do condutor ; Colisão lateral mesmo sentido ; Sem Vítimas ; Pleno dia ; Decrescente ; Céu Claro ; Simples ; Não Informado ; Sim ;2;0;0;0;1;1;0;2;-20,51162825;-54,56030973; SPRF-MS ; DEL01-MS ; UOP01-DEL01-MS 
502285;2023-01-31; terça-feira ; 08:00:00 ; SC ;101;205; FLORIANOPOLIS ; Ausência de reação do condutor ; Queda de ocupante de veículo ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Céu Claro ; Simples ; Não Informado ; Sim ;2;0;0;1;0;1;1;1;-27,58313237;-48,61532885; SPRF-SC ; DEL01-SC ; UOP01-DEL01-SC 
502291;2023-01-15; domingo ; 21:05:00 ; SC ;470;122,7; IBIRAMA ; Velocidade Incompatível ; Colisão frontal ; Com Vítimas Fatais ; Plena Noite ; Decrescente ; Chuva ; Simples ; Curva ; Sim ;4;1;0;2;1;0;2;2;-27,10696417;-49,52216148; SPRF-SC ; DEL04-SC ; UOP02-DEL04-SC 
502292;2023-01-31; terça-feira ; 08:00:00 ; GO ;153;315; RIALMA ; Transitar na contramão ; Colisão frontal ; Com Vítimas Fatais ; Pleno dia ; Decrescente ; Céu Claro ; Simples ; Reta ; Não ;4;1;1;0;1;1;1;2;-15,405963;-49,531563; SPRF-GO ; DEL02-GO ; UOP02-DEL02-GO 
502295;2023-01-31; terça-feira ; 06:20:00 ; MG ;116;316,6; ITAMBACURI ; Ausência de reação do condutor ; Colisão lateral sentido oposto ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Céu Claro ; Simples ; Reta ; Não ;8;0;7;0;1;0;7;2;-18,11982896;-41,69399746; SPRF-MG ; DEL11-MG ; UOP01-DEL11-MG 
502305;2023-01-31; terça-feira ; 09:15:00 ; SE ;101;18; MALHADA DOS BOIS ; Pista Escorregadia ; Colisão com objeto ; Sem Vítimas ; Pleno dia ; Crescente ; Chuva ; Dupla ; Curva ; Não ;2;0;0;0;2;0;0;1;-10,34642149;-36,8979388; SPRF-SE ; DEL02-SE ; UOP02-DEL02-SE 
502306;2023-01-31; terça-feira ; 10:20:00 ; SC ;101;234; PALHOCA ; Acessar a via sem observar a presença dos outros veículos ; Colisão lateral mesmo sentido ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Céu Claro ; Dupla ; Reta ; Não ;3;0;1;0;2;0;1;2;-27,81043812;-48,63537111; SPRF-SC ; DEL01-SC ; UOP02-DEL01-SC 
502308;2023-01-31; terça-feira ; 09:40:00 ; RS ;468;67,1; SAO MARTINHO ; Desrespeitar a preferência no cruzamento ; Colisão transversal ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Simples ; Interseção de vias ; Não ;2;0;1;0;1;0;1;2;-27,75949024;-53,82372157; SPRF-RS ; DEL08-RS ; UOP02-DEL08-RS 
502309;2023-01-31; terça-feira ; 04:30:00 ; MT ;163;1110; GUARANTA DO NORTE ; Velocidade Incompatível ; Tombamento ; Com Vítimas Fatais ; Amanhecer ; Crescente ; Céu Claro ; Simples ; Não Informado ; Não ;2;1;0;1;0;0;1;1;-9,601078;-54,891042; SPRF-MT ; DEL06-MT ; UOP03-DEL06-MT 
502311;2023-01-31; terça-feira ; 10:05:00 ; SP ;153;32; NOVA GRANADA ; Transitar na contramão ; Colisão frontal ; Com Vítimas Fatais ; Pleno dia ; Decrescente ; Céu Claro ; Simples ; Reta ; Não ;3;1;0;0;2;0;0;2;-20,54746171;-49,32959617; SPRF-SP ; DEL09-SP ; UOP01-DEL09-SP 
502314;2023-01-31; terça-feira ; 09:40:00 ; RN ;101;83,8; NATAL ; Mal súbito do condutor ; Colisão traseira ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Céu Claro ; Dupla ; Reta ; Sim ;2;0;0;1;1;0;1;2;-5,7710445;-35,26616981; SPRF-RN ; DEL02-RN ; UOP01-DEL02-RN 
502316;2023-01-31; terça-feira ; 10:40:00 ; RS ;116;324; BARRA DO RIBEIRO ; Ausência de sinalização ; Colisão lateral mesmo sentido ; Sem Vítimas ; Pleno dia ; Decrescente ; Céu Claro ; Dupla ; Curva ; Não ;3;0;0;0;3;0;0;2;-30,32702593;-51,42171417; SPRF-RS ; DEL02-RS ; UOP01-DEL02-RS 
502320;2023-01-31; terça-feira ; 12:00:00 ; RS ;290;91; PORTO ALEGRE ; Manobra de mudança de faixa ; Colisão lateral mesmo sentido ; Sem Vítimas ; Pleno dia ; Decrescente ; Céu Claro ; Dupla ; Retorno Regulamentado ; Sim ;2;0;0;0;2;0;0;2;-29,969055;-51,167439; SPRF-RS ; DEL01-RS ; UOP01-DEL01-RS 
502322;2023-01-31; terça-feira ; 09:30:00 ; MG ;365;697; MONTE ALEGRE DE MINAS ; Acessar a via sem observar a presença dos outros veículos ; Tombamento ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Céu Claro ; Dupla ; Retorno Regulamentado ; Não ;2;0;1;0;1;0;1;2;-18,879038;-48,967991; SPRF-MG ; DEL15-MG ; UOP03-DEL15-MG 
502324;2023-01-31; terça-feira ; 13:00:00 ; SP ;116;177; GUARAREMA ; Reação tardia ou ineficiente do condutor ; Colisão traseira ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Dupla ; Não Informado ; Sim ;2;0;0;1;1;0;1;2;-23,32333315;-46,11958293; SPRF-SP ; DEL01-SP ; UOP01-DEL01-SP 
502325;2023-01-31; terça-feira ; 13:00:00 ; PR ;116;111; CURITIBA ; Reação tardia ou ineficiente do condutor ; Colisão lateral mesmo sentido ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Nublado ; Dupla ; Reta ; Não ;6;0;3;0;2;1;3;2;-25,55989614;-49,26655769; SPRF-PR ; DEL01-PR ; UOP07-DEL01-PR 
502328;2023-01-31; terça-feira ; 12:00:00 ; SP ;381;70; MAIRIPORA ; Carga excessiva e/ou mal acondicionada ; Colisão com objeto ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Céu Claro ; Simples ; Não Informado ; Não ;3;0;1;0;2;0;1;3;-23,34972978;-46,56070474; SPRF-SP ; DEL03-SP ; UOP01-DEL03-SP 
502330;2023-01-31; terça-feira ; 12:20:00 ; SC ;101;263,9; GAROPABA ; Acessar a via sem observar a presença dos outros veículos ; Colisão transversal ; Sem Vítimas ; Pleno dia ; Crescente ; Céu Claro ; Dupla ; Reta ; Não ;2;0;0;0;2;0;0;2;-28,05218753;-48,7168014; SPRF-SC ; DEL02-SC ; UOP03-DEL02-SC 
502332;2023-01-31; terça-feira ; 10:55:00 ; CE ;116;14; FORTALEZA ; Pista esburacada ; Tombamento ; Com Vítimas Fatais ; Pleno dia ; Decrescente ; Céu Claro ; Múltipla ; Reta ; Sim ;2;1;0;0;1;0;0;2;-3,872406;-38,498646; SPRF-CE ; DEL01-CE ; UOP02-DEL01-CE 
502335;2023-01-31; terça-feira ; 09:20:00 ; GO ;364;211; JATAI ; Condutor deixou de manter distância do veículo da frente ; Colisão lateral mesmo sentido ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Céu Claro ; Simples ; Não Informado ; Não ;2;0;2;0;0;0;2;2;-17,889294;-51,849514; SPRF-GO ; DEL05-GO ; UOP01-DEL05-GO 
502336;2023-01-31; terça-feira ; 12:45:00 ; MT ;163;639; NOVA MUTUM ; Manobra de mudança de faixa ; Colisão lateral mesmo sentido ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Nublado ; Simples ; Reta ; Não ;2;0;1;0;1;0;1;2;-13,56662999;-56,0289131; SPRF-MT ; DEL01-MT ; UOP01-DEL01-MT 
502342;2023-01-31; terça-feira ; 11:30:00 ; MT ;163;987; TERRA NOVA DO NORTE ; Acessar a via sem observar a presença dos outros veículos ; Colisão transversal ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Céu Claro ; Simples ; Rotatória ; Não ;2;0;1;0;1;0;1;2;-10,60491126;-55,10770082; SPRF-MT ; DEL06-MT ; UOP03-DEL06-MT 
502359;2023-01-31; terça-feira ; 09:50:00 ; MG ;365;434,9; PATOS DE MINAS ; Velocidade Incompatível ; Colisão frontal ; Com Vítimas Fatais ; Pleno dia ; Crescente ; Nublado ; Simples ; Reta ; Não ;7;4;1;0;1;1;1;2;-18,77949359;-46,69622198; SPRF-MG ; DEL10-MG ; UOP01-DEL10-MG 
502363;2023-01-31; terça-feira ; 15:45:00 ; SC ;282;33,9; AGUAS MORNAS ; Velocidade Incompatível ; Colisão lateral mesmo sentido ; Sem Vítimas ; Pleno dia ; Crescente ; Chuva ; Simples ; Não Informado ; Não ;3;0;0;0;3;0;0;3;-27,706587;-48,808144; SPRF-SC ; DEL01-SC ; UOP03-DEL01-SC 
502367;2023-01-31; terça-feira ; 14:20:00 ; MG ;50;206,6; DELTA ; Mal súbito do condutor ; Saída de leito carroçável ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Chuva ; Dupla ; Não Informado ; Não ;2;0;2;0;0;0;2;1;-19,980178;-47,78909; SPRF-MG ; DEL13-MG ; UOP01-DEL13-MG 
502369;2023-01-31; terça-feira ; 14:50:00 ; PR ;376;366,3; ORTIGUEIRA ; Problema com o freio ; Colisão com objeto ; Com Vítimas Fatais ; Pleno dia ; Decrescente ; Garoa/Chuvisco ; Simples ; Reta ; Não ;2;1;0;0;0;1;0;2;-24,31745;-50,85915; SPRF-PR ; DEL07-PR ; UOP02-DEL07-PR 
502373;2023-01-31; terça-feira ; 16:30:00 ; SP ;116;161; SAO JOSE DOS CAMPOS ; Ausência de reação do condutor ; Colisão lateral mesmo sentido ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Dupla ; Reta ; Sim ;3;0;1;0;2;0;1;3;-23,27617003;-45,97592098; SPRF-SP ; DEL02-SP ; UOP01-DEL02-SP 
502374;2023-01-31; terça-feira ; 17:05:00 ; SC ;101;214,9; PALHOCA ; Condutor deixou de manter distância do veículo da frente ; Colisão traseira ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Nublado ; Múltipla ; Reta ; Sim ;2;0;0;1;0;1;1;2;-27,64443;-48,67057; SPRF-SC ; DEL01-SC ; UOP02-DEL01-SC 
502375;2023-01-31; terça-feira ; 15:15:00 ; RJ ;116;190; QUEIMADOS ; Acessar a via sem observar a presença dos outros veículos ; Colisão lateral mesmo sentido ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Dupla ; Reta ; Sim ;2;0;1;0;1;0;1;2;-22,74123776;-43,5007311; SPRF-RJ ; DEL01-RJ ; UOP02-DEL01-RJ 
502386;2023-01-31; terça-feira ; 17:00:00 ; MS ;163;284; DOURADOS ; Ausência de reação do condutor ; Colisão traseira ; Com Vítimas Feridas ; Pleno dia ; Crescente ; Céu Claro ; Simples ; Reta ; Sim ;2;0;1;0;1;0;1;2;-22,11453367;-54,58973426; SPRF-MS ; DEL04-MS ; UOP01-DEL04-MS 
502392;2023-01-31; terça-feira ; 18:50:00 ; SC ;101;115; ITAJAI ; Ausência de reação do condutor ; Colisão traseira ; Com Vítimas Feridas ; Anoitecer ; Decrescente ; Nublado ; Dupla ; Reta ; Não ;3;0;1;0;2;0;1;2;-26,87064015;-48,72954134; SPRF-SC ; DEL04-SC ; UOP04-DEL04-SC 
502402;2023-01-31; terça-feira ; 17:30:00 ; RJ ;40;93; DUQUE DE CAXIAS ; Reação tardia ou ineficiente do condutor ; Colisão com objeto ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Céu Claro ; Dupla ; Não Informado ; Não ;1;0;1;0;0;0;1;1;-22,5554282;-43,25829998; SPRF-RJ ; DEL06-RJ ; UOP02-DEL06-RJ 
502404;2023-01-31; terça-feira ; 19:35:00 ; SC ;470;9,8; NAVEGANTES ; Desrespeitar a preferência no cruzamento ; Colisão transversal ; Com Vítimas Feridas ; Plena Noite ; Crescente ; Garoa/Chuvisco ; Simples ; Retorno Regulamentado ; Não ;2;0;1;0;1;0;1;2;-26,833143;-48,727432; SPRF-SC ; DEL04-SC ; UOP04-DEL04-SC 
502409;2023-01-20; sexta-feira ; 01:45:00 ; RJ ;116;228; PIRAI ; Reação tardia ou ineficiente do condutor ; Colisão traseira ; Com Vítimas Feridas ; Plena Noite ; Decrescente ; Sol ; Simples ; Curva ; Não ;5;0;1;0;4;0;1;5;-22,66993707;-43,82738113; SPRF-RJ ; DEL07-RJ ; UOP01-DEL07-RJ 
502419;2023-01-31; terça-feira ; 15:10:00 ; PR ;277;482,8; NOVA LARANJEIRAS ; Curva acentuada ; Tombamento ; Com Vítimas Feridas ; Pleno dia ; Decrescente ; Sol ; Simples ; Não Informado ; Não ;1;0;1;0;0;0;1;1;-25,27437517;-52,59403497; SPRF-PR ; DEL04-PR ; UOP02-DEL04-PR 
502420;2023-01-25; quarta-feira ; 23:30:00 ; SC ;282;485; FAXINAL DOS GUEDES ; Demais falhas mecânicas ou elétricas ; Tombamento ; Com Vítimas Feridas ; Plena Noite ; Crescente ; Céu Claro ; Simples ; Reta ; Não ;1;0;1;0;0;0;1;1;-26,857132;-52,245258; SPRF-SC ; DEL07-SC ; UOP01-DEL07-SC 
502423;2023-01-31; terça-feira ; 19:30:00 ; PB ;116;7,9; CACHOEIRA DOS INDIOS ; Afundamento ou ondulação no pavimento ; Saída de leito carroçável ; Com Vítimas Feridas ; Plena Noite ; Crescente ; Céu Claro ; Simples ; Reta ; Não ;4;0;4;0;0;0;4;1;-6,956637;-38,723457; SPRF-CE ; DEL05-CE ; UOP03-DEL05-CE 
502431;2023-01-31; terça-feira ; 23:45:00 ; PR ;116;130; FAZENDA RIO GRANDE ; Acessar a via sem observar a presença dos outros veículos ; Atropelamento de Pedestre ; Com Vítimas Feridas ; Plena Noite ; Decrescente ; Céu Claro ; Dupla ; Reta ; Não ;2;0;0;1;1;0;1;1;-25,63927799;-49,31302988; SPRF-PR ; DEL01-PR ; UOP03-DEL01-PR 
502435;2023-01-31; terça-feira ; 22:20:00 ; PR ;376;221,5; ORTIGUEIRA ; Chuva ; Tombamento ; Com Vítimas Feridas ; Plena Noite ; Crescente ; Garoa/Chuvisco ; Simples ; Reta ; Não ;1;0;1;0;0;0;1;1;-24,03893912;-51,07955933; SPRF-PR ; DEL09-PR ; UOP01-DEL09-PR 
502438;2023-01-31; terça-feira ; 22:50:00 ; RJ ;101;118; CAMPOS DOS GOYTACAZES ; Velocidade Incompatível ; Colisão traseira ; Com Vítimas Feridas ; Plena Noite ; Crescente ; Céu Claro ; Dupla ; Reta ; Não ;2;0;1;0;1;0;1;2;-22,01462656;-41,67706468; SPRF-RJ ; DEL08-RJ ; UOP02-DEL08-RJ 
502449;2023-01-20; sexta-feira ; 20:10:00 ; PR ;277;535,7; IBEMA ; Desrespeitar a preferência no cruzamento ; Colisão transversal ; Com Vítimas Feridas ; Plena Noite ; Decrescente ; Nublado ; Simples ; Interseção de vias ; Sim ;2;0;1;0;1;0;1;2;-25,10716706;-52,99434897; SPRF-PR ; DEL04-PR ; UOP05-DEL04-PR 
502450;2023-01-31; terça-feira ; 23:40:00 ; MG ;381;265; TIMOTEO ; Ausência de reação do condutor ; Incêndio ; Sem Vítimas ; Plena Noite ; Decrescente ; Céu Claro ; Simples ; Reta ; Não ;1;0;0;0;1;0;0;1;-19,52569913;-42,66364497; SPRF-MG ; DEL03-MG ; UOP02-DEL03-MG 
502479;2023-01-22; domingo ; 07:00:00 ; GO ;60;454; JATAI ; Neblina ; Colisão traseira ; Com Vítimas Feridas ; Amanhecer ; Decrescente ; Nevoeiro/Neblina ; Dupla ; Curva ; Não ;2;0;1;0;0;1;1;2;-17,8614;-51,5611; SPRF-GO ; DEL05-GO ; UOP01-DEL05-GO 
